title,lang,source_name,format,category,cefr_level,license,text
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Most high school have a baseball team .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Would you please ask your wife to make some of her special sauce for the party ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,"If it was new , I 'd buy it ."
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Do you think that Adam will be able to walk again ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Its batteries have died .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,There was a woman singing this morning .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,I threw the ball across the gym .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,She had to provide some proof that she actually worked at the financial firm in 2012 .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Lucy saves Linda all of her old sweaters and skirts .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Lucy cleaned up the chemistry equipment .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,She painted for two years and finally she finished her masterpiece .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Emily looked delighted when her mother brought doughnuts .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,"If it was n't a question of time , I would be finished by now ."
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Go as quickly as you can !
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,I wish I had not seen what that man did .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,The toast was burned to black .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Jimmy eventually learned when to ask his mother for money .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Anna was standing between her two sisters .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,In Asia rice is a primary food for most people .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,I love watching lightning storms .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,It is funny to see a dog chased by a cat .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,"If it were not for the heavy snow , I 'd gladly go with you ."
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,You may bring up to three guests to the event .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,You must be tired from your long week and heavy workload .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,"If they were in Hawaii , they would feel much more relaxed ."
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,"If you lived in Hawaii , you 'd need a lot of sunscreen ."
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,The president arrived to the conference late .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Do the boys know what they are doing for Mother 's Day ?
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Jack 's mother told him what to buy for his camping trip .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Jack sent his parents two suitcases full of clothes before coming home from university with another suitcase .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Ben started chasing the turkey .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Buying an eBook is as expensive as buying a real book .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,There is a direct link between what you eat and how you feel .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,The apple had rolled off the table .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Several volunteers jumped into the water to try to save the drowning man .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,He got punched right in the nose !
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,A red maple leaf can be found on the Canadian flag .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,I left my wallet in my other pants .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,He knew he had to do extra work for extra points .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,I have n't seen either of them recently .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,I tried to stop the car but the road was wet .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,The assignment is impossible to finish because it 's so time - consuming .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,I found it difficult to write the essay in less than a week .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,They all thought Lily disliked everyone because she was so unfriendly .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Businessmen do n't take their cellphones to China anymore .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Please call the plumber today .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Amelia Earhart was one of the first women pilots .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,"If they were on sale , I would buy more than one ."
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,You must stay here and wait for your parents to come .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Steel is strong but heavy .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,He bought his father an antique plate .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,I work as a 911 emergency operator .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,I do n't think that he will be able to make it through this winter .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,The bus stop was crowded with tired people .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,His wife bakes delicious pies and cakes .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Thirty years ago there were only a hundred students at her college .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,The North Koreans have been making threats for as long as I can remember .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Larry claims he saw an eagle .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Jim was surprised but glad to see his middle school friend at his new college .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,She put lip balm on her dry lips .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Lisa was so upset that she could n't attend class .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,The dry weather keeps the fields barren .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,It was that experience that caused John to change his major from film to mathematics .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,He is documenting his journey with photos .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Each photo captures a moment when something amazing happened .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,The people coming to work today looked tired .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,My vegetarian friend enjoys eating vegetarian hamburgers .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,He is so anxious all the time .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Some people who live in busy cities often prefer doing exciting activities during the weekend .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,"If I had known how she felt , I would have talked with her a long time ago ."
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Casual khaki colored pants are called khakis .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Not all of my friends are reliable .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,He rarely speaks in Spanish class .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,You need to wear a blazer to dinner .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,William finds literature fascinating .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,The students hoped to raise money for their team .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,The bride wore a simple dress .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Cashiers must stand on their feet all day .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,"If you went outside now , you 'd freeze ."
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,The spider and its web could be seen from the window .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,The law does not allow us to make those kinds of deals anymore .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,My sister asked me to come to Florida to help her when her sick husband dies .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,The man took several hostages whom he killed .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,"I keep thinking that if I had only called her sooner , she might still be alive ."
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,We are looking for a good place to go on vacation .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,The waiter spilled my soup .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Why is cardboard usually brown ?
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,She kept in touch with all of her friends during the holiday so she always knew what everyone was up to .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,There was a shopping bag next to the door .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,I asked the bus driver to tell me when to get off .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,"When the parade reached the end of its route , the people began to shout ."
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,People drove fast on the winding mountain roads .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,"After soccer practice , my leg suddenly started hurting ."
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Always hold his hand when you walk with your little brother .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,We hope to meet at Whistler and go skiing together .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,I tried hard to get onto the baseball team .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,I wish those politicians were better at making laws .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,It was a terrible period in history .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,No one was able to eat their dinners knowing the girls were lost outside in the cold .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Burlap clothes are usually brown .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Is your shirt made from burlap ?
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,His grades are not as high as they once were .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,I 'm throwing out all these useless things .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,I painted the walls an ivory color .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,She may be having a welcome party for her step sister .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,The teacher was calm and knew exactly what to do when the upset parent called him on the phone .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,"If I had known her , I 'd tell you ."
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,The government allows some people to apply for work permits .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Several officials met to discuss the policy .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Let 's stop at the bank on the way because I have money to deposit .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,My doctor often tells me to balance work and play .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,"If they tried to steal it , they 'd be caught on camera ."
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,There 's an 80 % chance that she might be having twins .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,You may need to adjust your schedule so you can find a balance between academics and leisure time .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,She was trying to kill a mosquito .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,She clenches her teeth when she is furious .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Let 's walk down the fishing pier .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Have you seen the new art exhibit ?
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,She could never cook pancakes properly .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,I have been called by reporters all day .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,June weddings are popular there .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Have you heard about the South African apartheid ?
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,"See a doctor , or the infection may get worse ."
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,There were no more than ten students left in the library .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,The policeman gave me a speeding ticket .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,The buildings were painted silver to resemble metal .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,They could not see their way along the road because it was dark .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,He is not focused on his studies either .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,They had cats and dogs as well as birds and turtles .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,This restaurant requires a coat and tie .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Was there a problem between the school and your family in the past ?
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Cold weather makes me tense .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,"I have to get back to work by one thirty this time , or I will lose my job ."
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,I 'm used to long commute so it is not a problem for me to travel across the city .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Charlie Brown has a friend called Pig Pen .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,I love it when babies giggle .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,I do n't know why everyone looked surprised when they knew they would get caught .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,At one time only kings wore purple .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,You may write a research paper instead of taking the final exam .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,The nurse brought me more painkillers .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Mother looked unhappy and had her arms folded across her chest .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,The mother tried to quiet the crying boys .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Both of my friends will be studying abroad next year so I am a little sad .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,We have several things for the committee to consider .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,The charming boy had a lot of friends .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,I wish I could find a career that would let me work with animals .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,She does n't have enough money to spend on travel .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,They 've gotten along so much better since his mother died .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Do you know what to do in an emergency ?
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,He learned exactly what to do when there is an earthquake .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,"I might have gone with them , but they did n't invite me ."
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,It was built to last a long time .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Do you mind getting the car started while I go get the kids ?
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Those girls dancing over there had practiced their routine for a week and later won an award .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,She 's bringing bread from the market .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,His car goes a lot faster than mine .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Neither my parents nor the school is happy with me .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,Pass first and then shoot the ball .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,His is the black one hanging over there .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,He has been the ambassador to China for several years .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,The dog remained outside the room where his master slept .
na,en,cefr-sp,sentence-level,reference,B1,CC BY-NC-SA 4.0,"A large , furry animal ran right past me but I do n't know what it was ."
